tweet_id,text,task1,task2,ID
1127033694361980928,RT @Zendaya: @g_droggon Nah he’s just Instagram stupid,NOT,NONE,hasoc_2020_en_1550
1127055123044159489,RT @RawStory: Trump allies warn: ‘If you touch Don Jr our base will come after you’ https://t.co/jfzQylltA6,NOT,NONE,hasoc_2020_en_3008
1123499326314110976,Incredibly vivid dreams - 3 nights running - wtf is going on!,HOF,PRFN,hasoc_2020_en_862
1130240831133245440,RT @calicovkook: Yoongi owns tear we all know that god Jesus Christ I’m going die hsksbsjs #BTSxMetlifed1 https://t.co/MuZm9pkKFl,NOT,NONE,hasoc_2020_en_1190
1123733611780497408,RT @delightedlyskit: The music industry is such a mean ass place and making legitimate friendships inside the business is easier said than…,HOF,PRFN,hasoc_2020_en_41
1130189769672028160,"RT @WhitneyySanders: everyone: wow you’re so nice!! i thought you were gonna be a bitch!!!
me: https://t.co/j4MB6183A5",HOF,PRFN,hasoc_2020_en_5059
1123607493224148993,RT @joelycett: Here’s my #GameofThrones theory: Bran can see everything - we presume he’s looking at important stuff but he’s actually spen…,NOT,NONE,hasoc_2020_en_1252
1127087792469598210,"@GoodShepherd316 Jesus did not scare the children He invited them ,* Suffer the little children to come unto Me *
R… https://t.co/rUatCkd0Fs",NOT,NONE,hasoc_2020_en_516
1126801363470639105,"RT @Janine_S_Rich_: If you’re in a bad spot mentally, I hope you feel better soon. #MentalHealthAwareness",NOT,NONE,hasoc_2020_en_5090
1130159478446407680,"@JaclynHStrauss Mine has done fine, better than I anticipated. The next in the series will be a bit longer but I'm… https://t.co/OeZBo4dHoR",NOT,NONE,hasoc_2020_en_1958
1123791975495471105,RT @taehyungthugg: I have way more pics and vids I couldn’t post cos I almost got kicked outbdndjsk so will post in a few mins after I fuck…,HOF,PRFN,hasoc_2020_en_2079
1126909496800899072,RT @LILSKAPPI: i might not fuck w you but i don't wish bad upon you. we’re all grinding trying out new paths no hard feelings.,HOF,PRFN,hasoc_2020_en_3805
1123560936466472961,RT @BasedNas: Telling me “awww thanks” after a compliment is = to saying “boy gtf ugly ass ashy ass nigga”,HOF,OFFN,hasoc_2020_en_2800
1123622848562470912,"@Isaac_H_Wright
You need to see this 😂
https://t.co/nXL9SA3s1z",NOT,NONE,hasoc_2020_en_5097
1123802750654013441,"“I passed the smart test, fuck the Gangster Test”",HOF,PRFN,hasoc_2020_en_5154
1126961325815533574,RT @stephlitty: I’ll show you a certain side of me as long as you appreciating it. Once you don’t you can’t get that again 🤷🏽‍♂️,NOT,NONE,hasoc_2020_en_450
1126913422686400512,@namusunrise if you need to exams for those languages (to go to the places you want) theres some cool apps to learn… https://t.co/NpjHB61yi9,NOT,NONE,hasoc_2020_en_4917
1127068439946776576,RT @gcfshobi: so I’m telling y’all ever since hoseok left LA it’s been hella gloomy and y’all are telling me ever since hoseok arrived in C…,NOT,NONE,hasoc_2020_en_3365
1123529319781949440,RT @destinycapas: I thought this was a dry ass nug of reggie 😭 https://t.co/1WWbhyAQ5L,HOF,PRFN,hasoc_2020_en_3681
1123813832000983040,RT @shawnyhoney: chris evans is so fucking confusing because u see him and ur like wow i wanna ride ur dick across the pacific ocean and th…,HOF,PRFN,hasoc_2020_en_3273
1123642712811503616,"@NorNadzrah @btsvotingteam @BTS_twt I think i should..
#BBMAsTopSocial BTS @BTS_twt",NOT,NONE,hasoc_2020_en_2259
1127068104427655169,RT @TSUKl666: Fuck all these females tbh all I need is my homies.... about to risk it all https://t.co/SN1FOn7rm0,HOF,HATE,hasoc_2020_en_2475
1130020919588675584,"RT @Arrow__X: Yo, America is full of perverts. Wtf is this? https://t.co/aKlardRsaW",HOF,HATE,hasoc_2020_en_1372
1130239111501979654,RT @mrOluwaG: when the Netflix movie is finally over and it's time to fuck https://t.co/JQYE3qNJXN,HOF,PRFN,hasoc_2020_en_5107
1130151890929561600,"7 days of work down, 5 more to go 😰😰 send help and chocolate x",NOT,NONE,hasoc_2020_en_4228
1126745688254046209,You’re sifting through the treasures and trash of your inner w... More for Virgo https://t.co/D4ePlxwvMP,NOT,NONE,hasoc_2020_en_472
1126780811364139009,I cannot fucking wait for this week to be over tbh.  The absolute gall of certain people on here is absolutely beyond me.,HOF,PRFN,hasoc_2020_en_5188
1127046579255332864,"RT @RKSinhaBJP: I am humbled by the words of Mr @ShatruganSinha (whom I have been calling as ""Sonu Bhaiya"" always) for me and my son Ritura…",NOT,NONE,hasoc_2020_en_4049
1126835937122480128,"RT @jaeparkhk: Day6 - Days Gone By (행복했던 날들이었다) 
the singing chicken version 🐣
im not sure is it a duck or whuts up

@Jae_Day6 Hi my little…",NOT,NONE,hasoc_2020_en_1089
1123694504060567553,3 people followed me // automatically checked by https://t.co/vrjWA7Ou29,NOT,NONE,hasoc_2020_en_1210
1123771142391644160,"@ibern4you @JoeBiden I don't giva fuck about what Joe said.

My beef is with all of you progressive morons, keep ta… https://t.co/U1I5li8JHM",HOF,PRFN,hasoc_2020_en_4963
1123726124943593472,I knew from his accent he was racist,HOF,OFFN,hasoc_2020_en_1109
1127084843878232070,I’m so sick of stuff like this,NOT,NONE,hasoc_2020_en_3657
1123733301397733380,RT @airjunebug: When you're from the Bay but you're really a NY nigga at heart. W/ @supportcaleon https://t.co/mZ8BAYlnlf,HOF,PRFN,hasoc_2020_en_3627
1130300323145408512,WE'RE NOT LOVERS WE'RE JUST STRANGERS WITH THE SAME DAMN HUNGER,HOF,PRFN,hasoc_2020_en_2953
1130295508109615104,They gone kill Kawhi!!! He dead ass tired,HOF,OFFN,hasoc_2020_en_4980
1123785142961569793,@CNNPolitics They r fucking stupid.... they should b replaced with smarter Democrats....,HOF,PRFN,hasoc_2020_en_4694
1123680121804722180,Quick question. What the fuck?,HOF,PRFN,hasoc_2020_en_2963
1123782269863432194,whew. I be experiencing some ghetto  shit,HOF,PRFN,hasoc_2020_en_3307
1130129912759762945,I think I want to spend a day at the spa for my birthday.,NOT,NONE,hasoc_2020_en_3358
1123660114962022405,"RT @btsanalytics: Final #BBMAsTopSocial BTS (@BTS_twt) vote! 

15 minutes left, Tweet/RT/Reply below!",NOT,NONE,hasoc_2020_en_1011
1130314231470088192,"RT @kingushbal: “I’ll see” = i’m not coming, never was coming, never considered it, never gave it a second thought, only remembered because…",NOT,NONE,hasoc_2020_en_5058
1130176939313061889,@KadeTrentham Forgive him :( he’s only 11 😂 I don’t even think he knows what intoxicated means,NOT,NONE,hasoc_2020_en_1001
1123756466517807105,I hope all your friends see this and realize fuck this nigga ain't joking,HOF,PRFN,hasoc_2020_en_4353
1126792626718556160,"RT @JimMFelton: Hi I'm Fiona Bruce. Tune in to the death of irony tonight when the question ""should a person be taken off air for racist co…",HOF,PRFN,hasoc_2020_en_1123
1130118663653253121,"Labour is unequivocally the party for 'Remain -in a state' it's now too late, the British public, have chosen their… https://t.co/xXhX4Yotbq",NOT,NONE,hasoc_2020_en_3578
1123676883793661952,RT @A_Jay_Roberts: Ugh. The only thing worse than listening to political blowhards in Congress all day is to have it immediately followed u…,NOT,NONE,hasoc_2020_en_1863
1123697117116215299,"RT @FatherAdz_: What women do when they wanna fuck but they don’t wanna explicitly say it or initiate it 
https://t.co/wPLPf5c01O",HOF,PRFN,hasoc_2020_en_3981
1123656478508896256,Going to the grocery store and only buying toilet paper makes me worry people will look at me and think something i… https://t.co/FHcfTukxmG,NOT,NONE,hasoc_2020_en_5305
1130318706788061185,"RT @soulljahhh: Fuck eating my pussy, are you going to help take my braids out 👀",HOF,PRFN,hasoc_2020_en_2493
1127081291302805504,everything free when i go 🌚,NOT,NONE,hasoc_2020_en_2208
1123597150074613762,"I hate reading, like I cant do it unless u want me to : sleep, be confused as hell and or I can die",NOT,NONE,hasoc_2020_en_2503
1123742717580804098,“I’ll suck a dick for $20” IM DONE WITH ALY,HOF,PRFN,hasoc_2020_en_4550
1123717098788802562,"RT @PrinceMarcus_25: ""We won, Mr. Stark."" 
""We will be fine in here, You can rest now"".
Me: https://t.co/LH9mbO0JWm",NOT,NONE,hasoc_2020_en_784
1130280567998701568,"I always joke that I'm okay with this character dying and purposely put him in stupid, dangerous scenarios that cou… https://t.co/GcCBfZ65cN",NOT,NONE,hasoc_2020_en_4441
1130322020305113088,RT @IAmBumblebee: NOT A SINGLE THING lmaooo they used that shit to play him to kill Dany https://t.co/vMymezz4Cr,HOF,PRFN,hasoc_2020_en_4947
1127077080221360128,RT @JuiceWorlddd: Fuck today,HOF,PRFN,hasoc_2020_en_3025
1123827891341598720,RT @playnikes: all of u should have an extra contact case at ur house incase i ever come to chill and i need one,NOT,NONE,hasoc_2020_en_5222
1123824200349814786,"RT @doyou_bangtan: JH: Yo~ j-hope right here~ 
JM: He's the coolest these days, the coolest!

RM, JM, and SG then quote his line in Cypher…",NOT,NONE,hasoc_2020_en_2779
1123658672125743106,"RT @funder: All you need to know about Lindsey Graham is in this short video clip below, where he winks and smiles before restarting the Ba…",NOT,NONE,hasoc_2020_en_747
1130186678503657479,@EnzoDzns @cooph12 @JohnDzns I NEED ONE!!!,NOT,NONE,hasoc_2020_en_3553
1130272254862995456,RT @_Erickaaaaaaa: raw sex = you better not be fucking anyone else https://t.co/JMz76w9cr4,HOF,PRFN,hasoc_2020_en_3293
1127056477812772869,"RT @LillyMaryPinto: I want this to happen to liar Pappu, 
foul mouthed siddu, sidramaiah, prakash raj, many more
So that they should think…",NOT,NONE,hasoc_2020_en_4517
1123536232019927040,"RT @PurtyyVibes: don’t act so cocky, i WANTED you— ion NEED you‼️",HOF,PRFN,hasoc_2020_en_3094
1126921052121120774,RT @Belmting: We get to the bag regardless of the journey regardless of the time spent getting there... we get there eventually!!!,NOT,NONE,hasoc_2020_en_239
1123590212695875589,RT @jaketapper: White House is working to designate Muslim Brotherhood a terrorist organization - CNNPolitics https://t.co/28kYsBidQ9,HOF,HATE,hasoc_2020_en_584
1127068599334477824,"@GOPChairwoman @realDonaldTrump You mean, Woman aren’t as stupid as the democrats think they are? Go figure!",NOT,NONE,hasoc_2020_en_195
1127037716674355200,(me thinking harder and digging my hole) ah. is this what liu qingge feels.,HOF,OFFN,hasoc_2020_en_1768
1130255842547326981,"@JoeSilverman7 Most do. 
I drop the g from most words in text. Like somethin, darlin ect. 
Because that's how I enunciate them.",NOT,NONE,hasoc_2020_en_5218
1126984201549410305,RT @sadgirlrosa: miami cubans got some fucking nerve voting for stricter immigration when their ass was allowed to wash up ashore no questi…,HOF,HATE,hasoc_2020_en_5233
1123817934051336193,"@shazdgttv oh okay, I got a full sized keyboard now so gonna be a bit weird going to a smaller one haha",NOT,NONE,hasoc_2020_en_1064
1130209696844001280,"RT @ReneeCarrollAZ: THIS IS A CRISIS!

This is at the Tapachula, Mexico border, where they're making their way to America!

It's mostly you…",NOT,NONE,hasoc_2020_en_3242
1126887757723373568,@AngstyHeart “You’ve never seen what happens when a dragon grows greedy. Have you~?”,NOT,NONE,hasoc_2020_en_4454
1127039566362361856,"RT @clark_gasm: Me: how many letters are in the alphabet? 20 right?

Her: there’s 26. 

Me: oh I left out U R A QT. 

Her: That’s only 25.…",NOT,NONE,hasoc_2020_en_1743
1130210523126128641,@Jordan11307335 you’re so pretty!,NOT,NONE,hasoc_2020_en_2353
1126887849985486848,RT @Djoness_: @Reeseyola Damn I got teary eyed 😢,HOF,PRFN,hasoc_2020_en_2843
1130352395421020160,RT @AmorousAngg: Sorry guys I don’t fuck with my teeth or my eyes https://t.co/K3TDeJkHVM,HOF,PRFN,hasoc_2020_en_133
1123736539404603393,RT @listenbts: one day bts will be so tired of collab question that jungkook willl straight away say that he wants to collaborate with floy…,NOT,NONE,hasoc_2020_en_2114
1126899019433820161,Taking a shit in the dark to prove to my offices light timer that it's not better than me,HOF,PRFN,hasoc_2020_en_1963
1127016799688691712,Vanessa rocked my pitch to the edge of the infield/outfield on a fly in her game tonight then found out after the g… https://t.co/4AowLfGXSW,NOT,NONE,hasoc_2020_en_1454
1127073275970867202,GRAVITY (2019) https://t.co/2De0WU6tcK,NOT,NONE,hasoc_2020_en_715
1130034135865733121,I’m stupid and it was really close to our gas stove too. If I went outside to smoke that shit could have went the f… https://t.co/OqOV5daiPG,HOF,PRFN,hasoc_2020_en_1221
1127036093474516992,RT @PowersCoach: Bailey Goggans girls 800m state champ along with a state 5A record of 2:07.39.  Awesome job Bailey!!!! https://t.co/313Gfj…,NOT,NONE,hasoc_2020_en_1077
1127042468833374209,When a guy tells you he mostly just likes hanging out with you because of your body and doesn't really think you're a cool person &lt;&lt;&lt;&lt;&lt;,NOT,NONE,hasoc_2020_en_4589
1126765938362032128,"RT @BULLETlN: ""Shit now I gotta go home and deal with that horny ass whiny bitch"" https://t.co/XnatYmtLE0",HOF,PRFN,hasoc_2020_en_4993
1123776112625094657,"RT @DirkSchwenk: AND BUTINA HAD A BIG FISH ON THE LINE: THE GOP -- NO COLLUSION, my sweet ass. https://t.co/QyxJTBkKa9",HOF,PRFN,hasoc_2020_en_3994
1123578128901734402,RT @LaylaAlisha11: PRESIDENTIAL HARRASSMENT: Dems Are Issuing Subpoenas For President Trump’s GRANDKIDS [WATCH]. Congress is officially abu…,HOF,HATE,hasoc_2020_en_4166
1123649100749201408,@purelysteve as far as i’m concerned that’s america’s ass,HOF,PRFN,hasoc_2020_en_2636
1126817880610181121,"RT @PreetiSMenon: Shame on you @GautamGambhir.
We all know it's mandatory to be a filthy misogynist to be in @BJP4India but your sordid fak…",HOF,HATE,hasoc_2020_en_4241
1123659745863327745,RT @ines_durao: what the actual fuck https://t.co/UyAEtgIX4P,HOF,PRFN,hasoc_2020_en_1306
1126878362486681601,shame Shame SHAME on #Delta,NOT,NONE,hasoc_2020_en_4645
1126814470637019136,"@realDonaldTrump No, most Americans think you are a disgrace. Case closed.",HOF,HATE,hasoc_2020_en_4513
1126796057642450944,"RT @OrgyFucker: Oh, son... Your boy cunt feels so nice and hot. My gangbang buddies and I will all fuck the hell out of it. 😈🍆🍆🍆🍑🔥 We’ll fi…",HOF,PRFN,hasoc_2020_en_2270
1126757323265888256,"RT @Biggie_Shorty_: Who wants to start a satirical bluegrass band and name it ""Tits Ass and Bluegrass""",HOF,PRFN,hasoc_2020_en_215
1126870473017569282,"RT @DeadMii: Why are people calling JonTron a racist? The guy apologized and it was like,  years ago.  It's not like he still believes what…",NOT,NONE,hasoc_2020_en_2966
1123645002880622592,@FaZeSway23 Youre gay,HOF,OFFN,hasoc_2020_en_2149
1126770837304950787,RT @iashutosh23: This guy @GautamGambhir will never do anything which is morally or ethically wrong. @msisodia @AtishiAAP and liar @ArvindK…,NOT,NONE,hasoc_2020_en_350
1126904690132672512,@NoahCRothman We vote for him for president.,NOT,NONE,hasoc_2020_en_357
1123768743232987136,@ian_mac7 Just dumb political shit,HOF,PRFN,hasoc_2020_en_95
1123616225781735424,@yukheithrusts You’re welcome~,NOT,NONE,hasoc_2020_en_967
1126803166991929344,@seussterhoff @_llebrun Get Dr Seuss’s words out of your mouth.  He once threatened to sue a prolife group that put… https://t.co/KracJ3GIwG,HOF,OFFN,hasoc_2020_en_4729
1126944175327522816,RT @LilHeli_: Watch my son come out looking just like his damn daddy 😩,HOF,PRFN,hasoc_2020_en_3628
1126939058255597568,Stephone Gilmore is trash.,HOF,OFFN,hasoc_2020_en_346
1127014715123695617,"Y'all remember when @KeriHilson had us out here singing ""TELL HIM THE TRUTH "" lmao &amp; ain't had shit to really tell 😂😂😂",HOF,PRFN,hasoc_2020_en_1004
1130197147473862656,@JesOuellette @Yassir_Lester The fucking quote 😂😂,HOF,PRFN,hasoc_2020_en_334
1123608143349444612,"RT @90sWWE: ""DTA YOU STUPID PIECE OF TRASH"" @RealMickFoley @steveaustinBSR https://t.co/1hQwLrxF2z",HOF,OFFN,hasoc_2020_en_581
1130200276403515392,RT @DoggoDating: Like father like son. https://t.co/T0nrRkful3,NOT,NONE,hasoc_2020_en_1199
1126890748287172608,RT @_antfranco: I need to rave once a month for my mental health,NOT,NONE,hasoc_2020_en_1239
1130296586033094658,"RT @realDonaldTrump: ....who got them there. Chris Wallace said, “I actually think, whether you like his opinions or not, that Mayor Pete h…",NOT,NONE,hasoc_2020_en_5030
1130232731927924736,Only fuck w this weather for da beanies 😤 https://t.co/J6yC0XLI9O,HOF,PRFN,hasoc_2020_en_4924
1123638430410387457,Literally never say to me you’ll be ready in a few minutes and then take almost three to actually start to get ready,NOT,NONE,hasoc_2020_en_1374
